cv,jd,satisfied
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",深入了解各行业市场动向和营销趋势，对于跨界合作有较好的整合营销创意思维，基于前期洞察，协助分析合作策略；并及时结合重大时间节点及行业热点，开展和外部企业的相关策划；2.协助进行合作项目市场调研、创意提报，辅助推动项目执行落地，达到合作目标；3.品牌、公关行业有相关资源者优先，结合业务需要拓展合作客户；1.广告学相关专业优先录用；2.熟悉广告、营销玩法，具备较强的整合营销策划、内容策划能力以及市场洞察力；3.责任心、自我驱动力强，具备较好的沟通能力、学习能力，细致认真、具有团队合作精神；4.有企业策划经验、4A公司经验者优先；,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",1、负责主流新媒体平台的内容布局、运营推广工作；2、开拓网络营销渠道，通过各种互联网资源提升流量和品牌知名度，进行流量引导及转化率，从而增加业务咨询量；3、反馈分析运营推广情况，及时完善推广方案，改进运营推广手段并落地实施；具有互联网、广告营销推广背景或经验的优先考虑；2、熟悉并善于运用各项网络推广手段，各大新媒体平台，熟悉各类免费推广、付费推广渠道，有较强的资源拓展能力；3、执行力强，善于独立思考，善于沟通，并具备良好的团队合作意识。,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",1、简历初筛，电话邀约，安排面试，跟进招聘流程，协助完成候选人入职流程2、候选人信息的收集整理、候选人的搜索、面试安排与协调、数据统计与资料整理；3、员工入离职手续、员工信息维护、业务部门团建活动的策划及执行；3、报表统计：定期输出招聘记录及总结，协助完**力资源各种报表的统计和分析；,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求","1.负责完成公司的招聘目标，快速满足各部门的招聘需求；2.每天开拓和维护各类招聘渠道，策划招聘文案，运营招聘维护公众号；3.候选人电话联系交流。"",""岗位要求：1.全日制本科毕业。善于进行信息收集，分析和处理，熟练使用计算机办公软件，优秀2015应届生也可以；2.较强的沟通表达能力，有突出的坚韧性，责任心和团队合作精神；3.曾经有猎头公司经验优先。",0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",1.通过研究行业与市场数据、进行信息的整理、校验与整合，提炼观点，进行决策支持；2.配合完成行业分析，市场分析，竞对分析的报告撰写及资源库建立；3.利用数据分析和商业洞察力，发现业务发展机会，提供分析支持；1.对商业、投资、市场动态、用户心理研究感兴趣；2.较强的逻辑思考能力，沟通协调能力，快速学习能力；4.掌握SQL、Python、R等数据分析工具优先；,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",1、协助分析师进行研究报告撰写工作；2、协助分析师进行数据收集、整理、分析等搭建数据库；3、独立撰写行业深度报告或公司深度报告研究基本功扎实，擅长收集、整理、分析信息,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",参与市场分析与需求调研，挖掘并梳理用户需求。了解客户对数据需求背后的目的，更好地为客户提供解决方案。需求范围包括：金融、快销、零售等行业的销售、运营数据分析、产品体验和创新等。负责公司数据智能相关产品的规划，对产品全生命周期进行迭代和优化。与数据分析师配合构建数据模型产品，与数据研发工程师配合搭建数据仓库。撰写产品文档，跨部门进行资源协调、沟通，推动项目高效执行并高质量上线。深度挖掘数据价值，负责数据产品及项目的落地。对数据敏感，具备一定的数据分析能力，至少成功落地过1个以上数据产品，有快消、金融、零售等相关行业项目经验尤佳。,0
"公众号软文写作公众号运营实习生:负责公众号软文写作,完成点击量超1w+文章发布,搜集与整理文章反馈分析数据,进一步挖掘用户需求",1.理解公司底层数据结构（包括内部数据和外部数据），从中挖掘特征，搭建用户画像体系，输出相应数据产品；2.通过数据分析和建模，协助制定信贷产品的风控流程与策略；3.协助推动模型的上线、投产、追踪及评估，并搭建完善的模型监控体系和迭代优化机制，在发现问题时能迅速定位到原因并修正；4.协助建立产品风险监控与客户价值评估体系，提供策略应用建议；2.熟练掌握SQL，会使用R/PYTHON/SAS或其他建模软件；3.具备较强的数据分析、逻辑思维能力及学习能力，注重对底层数据的理解和挖掘，不局限于使用现成特征；,0
"撰写微信推文,根据breif内容撰写符合品牌产品与调性宣传文案,注重反复检查细节。撰写美妆类产品直播脚本,策划流程及对应互动形式,梳理逻辑,注重语言过度和衔接。整理分析赛车比赛公众号运营数据及撰写insight。根据推文主题、阅读量、互动、发布时间等参数制作图表,分析什么样的内容是读者最感兴趣,何时发布可以触达更多读者及有无互动对阅读量的影响等。",1.推广智慧教育软件及协助制定教育行业整体解决方案；2.负责收集、分析、整理、归档客户需求、竞争对手等市场信息；3.智慧教育方案产品目标客户的锁定、推进以及市场开拓。2.熟悉或热爱教育行业；3.个性积极主动，逻辑性强，具备良好的协调和规划能力；4.能配合公司轮岗培训安排。,0
"撰写微信推文,根据breif内容撰写符合品牌产品与调性宣传文案,注重反复检查细节。撰写美妆类产品直播脚本,策划流程及对应互动形式,梳理逻辑,注重语言过度和衔接。整理分析赛车比赛公众号运营数据及撰写insight。根据推文主题、阅读量、互动、发布时间等参数制作图表,分析什么样的内容是读者最感兴趣,何时发布可以触达更多读者及有无互动对阅读量的影响等。",运营设计负责K12课程宣传包装、名师形象打造，包含与主讲老师的课堂动作设计，提升用户满意度及留存转化率；落地执行负责直播课中辅助主讲老师教学、服务群内答疑学生课上不懂的问题，设计营销活动刺激用户需求痛点，筛选意向用户完成转化；用户运营结合不同实时热点，包装线上营销活动，完成转化动作数据跟踪追踪课程报名出勤转化数据，分析并完善各环节动作效果，持续提高用户体验；3.有过教育培训行业运营经验/课程辅导经验/中小学家教经验者优先；4.良好的沟通能力、执行能力、数据分析及抗压能力5.具备良好的沟通能力和团队合作能力，性格积极乐观；,0
"撰写微信推文,根据breif内容撰写符合品牌产品与调性宣传文案,注重反复检查细节。撰写美妆类产品直播脚本,策划流程及对应互动形式,梳理逻辑,注重语言过度和衔接。整理分析赛车比赛公众号运营数据及撰写insight。根据推文主题、阅读量、互动、发布时间等参数制作图表,分析什么样的内容是读者最感兴趣,何时发布可以触达更多读者及有无互动对阅读量的影响等。",用PPT进行设计、排版和动画效果制作，根据业务部门需求设计PPT，包括整体布局，美化编辑、动态效果处理等，确保最终效果符合要求，为业务部门与上级领导提供会议支持；,0
